ts,open,high,low,close,volume
2026-05-20 20:20:00+00:00,184.642,184.652,184.63,184.648,398
2026-05-20 20:25:00+00:00,184.649,184.666,184.639,184.662,576
2026-05-20 20:30:00+00:00,184.662,184.689,184.653,184.687,441
2026-05-20 20:35:00+00:00,184.687,184.721,184.668,184.669,677
2026-05-20 20:40:00+00:00,184.669,184.674,184.661,184.665,335
2026-05-20 20:45:00+00:00,184.664,184.699,184.656,184.697,417
2026-05-20 20:50:00+00:00,184.697,184.699,184.675,184.68,327
2026-05-20 20:55:00+00:00,184.68,184.694,184.639,184.639,295
2026-05-20 21:00:00+00:00,184.645,184.68,184.639,184.671,584
2026-05-20 21:05:00+00:00,184.671,184.677,184.645,184.668,462
2026-05-20 21:10:00+00:00,184.668,184.704,184.668,184.703,413
2026-05-20 21:15:00+00:00,184.703,184.71,184.673,184.681,514
